home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_ppg_l5,home_win_rate_l5,home_form_momentum,home_scoring_consistency,home_availability_rate,home_key_players_out,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_ppg_l5,away_win_rate_l5,away_form_momentum,away_scoring_consistency,away_availability_rate,away_key_players_out,home_prev_gw_result,home_prev_gw_goals_scored,home_prev_gw_goals_conceded,home_prev_gw_was_home,home_days_since_last_match,home_prev_gw_result_encoded,away_prev_gw_result,away_prev_gw_goals_scored,away_prev_gw_goals_conceded,away_prev_gw_was_home,away_days_since_last_match,away_prev_gw_result_encoded,home_league_position,home_points,home_goal_difference,home_position_category,home_position_category_encoded,away_league_position,away_points,away_goal_difference,away_position_category,away_position_category_encoded,h2h_matches,h2h_home_goals_avg,h2h_away_goals_avg,attack_differential,defense_differential,form_differential,availability_differential,rest_differential,position_differential,points_differential,goal_difference_differential,home_position_strength,away_position_strength,gameweek,home_goals,away_goals,season,home_avg_goals_scored_l10,home_avg_goals_conceded_l10,home_ppg_l10,home_win_rate_l10,home_clean_sheets_l5,home_btts_l5,home_high_scoring_rate,home_low_scoring_rate,home_squad_depth,home_venue_ppg,home_venue_goals_avg,away_avg_goals_scored_l10,away_avg_goals_conceded_l10,away_ppg_l10,away_win_rate_l10,away_clean_sheets_l5,away_btts_l5,away_high_scoring_rate,away_low_scoring_rate,away_squad_depth,away_venue_ppg,away_venue_goals_avg
0.8,1.4,1.0,0.2,0.25,0.5444665782197482,72.93818660613744,2,1.6,2.0,1.4,0.4,0.25,0.5278640450004206,100.0,0,D,1.0,1.0,1,6,0,D,1.0,1.0,0,7,0,8,72,-4,top_half,3,21,10,-4,relegation,0,0,1.5,1.5,-0.8,0.6000000000000001,-0.3999999999999999,-27.061813393862565,-1,13,62,0,0.65,0.0,11,3,0,2024-25,0.9,1.2,1.2,0.3,0.2,0.6,0.2,0.8,7.0,1.4,0.8,1.4,1.8,1.0,0.2,0.2,0.8,0.4,0.6,5.0,1.0,1.8
1.6,0.6,2.0,0.6,0.75,0.42705098312484224,100.0,0,0.6,0.8,1.0,0.2,0.5,0.6461106321354769,100.0,0,W,3.0,0.0,1,7,1,W,1.0,0.0,1,8,1,16,55,-11,bottom_half,1,7,75,23,top_half,3,2,2.0,3.0,1.0,0.20000000000000007,1.0,0.0,-1,-9,-20,-34,0.25,0.7,11,1,3,2024-25,1.4,0.7,1.9,0.5,0.4,0.4,0.4,0.6,5.0,1.6,1.2,1.0,1.0,1.5,0.4,0.4,0.4,0.0,1.0,5.0,1.0,1.0
2.6,1.2,1.8,0.6,0.0,0.3740666961489728,100.0,0,1.4,2.6,0.4,0.0,0.0,0.4672514169971265,100.0,0,W,4.0,1.0,1,7,1,D,1.0,1.0,1,7,0,5,82,24,top_half,3,22,5,-11,relegation,0,0,1.5,1.5,1.2000000000000002,1.4000000000000001,1.4,0.0,0,17,77,35,0.8,-0.05,11,1,2,2024-25,2.2,1.1,1.6,0.5,0.2,0.6,0.8,0.2,5.0,2.4,3.0,1.0,2.1,0.5,0.0,0.0,0.8,0.4,0.6,5.0,0.4,1.2
1.8,1.4,1.6,0.4,-0.5,0.4340578300578996,100.0,0,1.8,1.6,1.4,0.4,-0.75,0.3585701736362872,59.279903926766806,3,D,1.0,1.0,0,7,0,L,0.0,1.0,0,8,-1,6,81,22,top_half,3,3,107,68,top_4,4,2,2.0,0.0,0.0,0.20000000000000018,0.20000000000000018,40.720096073233194,-1,-3,-26,-46,0.75,0.9,11,1,1,2024-25,2.0,1.2,1.8,0.5,0.0,1.0,0.4,0.6,6.0,1.6,1.6,1.7,1.1,1.8,0.5,0.0,0.6,0.6,0.4,6.0,1.4,1.0
1.2,1.8,1.4,0.4,-0.75,0.4772255750516611,100.0,0,1.2,1.2,1.2,0.2,0.0,0.6909830056250527,100.0,0,L,0.0,3.0,0,12,-1,D,1.0,1.0,1,12,0,21,10,-7,relegation,0,6,82,22,top_half,3,0,1.5,1.5,0.0,-0.6000000000000001,0.19999999999999996,0.0,0,-15,-72,-29,0.0,0.75,12,1,2,2024-25,1.3,2.0,0.9,0.2,0.2,0.6,0.2,0.8,5.0,1.0,1.0,2.1,1.1,1.9,0.5,0.0,1.0,0.2,0.8,6.0,2.0,2.4
1.6,1.6,1.4,0.4,0.75,0.646110632135477,100.0,0,2.0,2.2,1.0,0.2,0.75,0.585786437626905,100.0,0,W,2.0,0.0,0,14,1,W,2.0,0.0,1,14,1,10,65,-3,top_half,3,17,52,-26,bottom_half,1,2,3.0,1.0,-0.3999999999999999,0.6000000000000001,0.3999999999999999,0.0,0,7,13,23,0.55,0.2,12,1,4,2024-25,1.6,1.2,1.8,0.5,0.2,0.8,0.6,0.4,5.0,2.0,1.8,1.6,2.5,0.6,0.1,0.2,0.8,0.8,0.2,5.0,0.4,1.4
0.6,0.4,1.2,0.2,0.0,0.5278640450004206,100.0,0,2.8,2.4,1.8,0.6,0.0,0.3585701736362872,100.0,0,D,0.0,0.0,0,14,0,W,3.0,2.0,1,14,1,13,58,-18,mid_table,2,15,55,-9,bottom_half,1,2,1.0,3.0,-2.1999999999999997,2.0,-0.6000000000000001,0.0,0,2,3,-9,0.4,0.3,12,0,0,2024-25,1.0,1.4,1.0,0.2,0.6,0.2,0.2,0.8,5.0,1.0,1.0,2.0,2.1,1.3,0.4,0.0,1.0,0.6,0.4,5.0,0.0,0.8
1.0,1.6,1.0,0.2,-0.25,0.4494897427831781,100.0,0,0.6,1.2,0.8,0.2,0.0,0.5278640450004206,100.0,0,L,0.0,2.0,0,13,-1,L,0.0,2.0,1,14,-1,4,86,15,top_4,4,14,56,-8,mid_table,2,2,3.0,0.0,0.4,-0.40000000000000013,0.19999999999999996,0.0,-1,10,30,23,0.85,0.35,12,2,2,2024-25,1.5,1.6,1.5,0.4,0.2,0.6,0.2,0.8,4.0,1.6,1.4,0.7,1.3,0.7,0.1,0.2,0.2,0.2,0.8,9.0,0.4,1.0
1.2,1.4,1.0,0.2,-0.5,0.4340578300578996,59.279903926766806,3,1.8,1.0,2.0,0.6,-0.25,0.4772255750516611,100.0,0,D,1.0,1.0,0,12,0,L,1.0,3.0,1,13,-1,3,108,68,top_4,4,16,55,-13,bottom_half,1,2,2.0,2.0,-0.6000000000000001,-0.3999999999999999,-1.0,-40.720096073233194,-1,13,53,81,0.9,0.25,12,3,0,2024-25,1.6,1.2,1.6,0.4,0.0,0.6,0.4,0.6,6.0,2.2,2.4,1.4,0.9,1.8,0.5,0.4,0.6,0.4,0.6,5.0,2.2,1.6
1.4,1.2,1.4,0.4,0.0,0.5278640450004206,86.58238773648536,2,1.8,1.4,2.0,0.6,0.0,0.5444665782197482,79.90063559576589,2,L,2.0,3.0,0,14,-1,W,2.0,1.0,1,13,1,12,63,-13,mid_table,2,9,67,-3,top_half,3,2,3.0,1.0,-0.40000000000000013,0.19999999999999996,-0.6000000000000001,6.6817521407194675,1,-3,-4,-10,0.45,0.6,12,1,2,2024-25,1.4,1.4,1.4,0.4,0.2,0.6,0.6,0.4,5.0,2.0,1.6,1.6,1.5,1.6,0.4,0.2,0.8,0.6,0.4,7.0,1.4,1.6
1.6,1.4,1.8,0.6,-0.75,0.5278640450004206,100.0,0,2.2,1.6,1.2,0.4,0.0,0.3585701736362872,100.0,0,L,1.0,2.0,0,14,-1,L,1.0,2.0,1,13,-1,1,114,71,top_4,4,6,82,23,top_half,3,2,3.0,2.0,-0.6000000000000001,0.20000000000000018,0.6000000000000001,0.0,1,5,32,48,1.0,0.75,12,0,4,2024-25,2.0,1.3,2.0,0.6,0.2,0.8,0.4,0.6,5.0,2.6,2.4,2.2,1.2,1.5,0.5,0.0,0.8,0.6,0.4,5.0,0.8,1.4
0.8,1.8,0.6,0.2,0.0,0.5444665782197482,100.0,0,1.8,0.8,2.6,0.8,0.0,0.6909830056250525,100.0,0,L,0.0,2.0,0,14,-1,W,2.0,0.0,1,14,1,23,4,-14,relegation,0,3,110,60,top_4,4,0,1.5,1.5,-1.0,-1.0,-2.0,0.0,0,-20,-106,-74,-0.1,0.9,12,2,3,2024-25,0.7,2.0,0.4,0.1,0.2,0.4,0.2,0.8,5.0,0.8,0.8,1.9,0.6,2.5,0.8,0.4,0.6,0.8,0.2,5.0,2.6,2.0
1.4,2.4,0.8,0.2,0.75,0.4672514169971265,100.0,0,1.4,0.8,1.6,0.4,0.5,0.4672514169971265,72.93818660613744,2,W,2.0,1.0,0,14,1,W,3.0,0.0,1,14,1,22,8,-10,relegation,0,8,75,-1,top_half,3,0,1.5,1.5,0.0,-1.5999999999999999,-0.8,27.061813393862565,0,-14,-67,-9,-0.05,0.65,12,1,1,2024-25,1.2,2.0,0.8,0.1,0.0,0.8,0.4,0.6,5.0,0.6,0.8,1.1,1.2,1.2,0.3,0.4,0.6,0.4,0.6,7.0,1.0,1.0
1.0,0.8,1.4,0.4,0.5,0.4494897427831781,100.0,0,1.4,1.8,1.4,0.4,-0.5,0.3740666961489728,100.0,0,W,3.0,1.0,0,15,1,D,0.0,0.0,1,16,0,7,78,25,top_half,3,11,64,-20,mid_table,2,2,4.0,2.0,-0.3999999999999999,1.0,0.0,0.0,-1,4,14,45,0.7,0.5,12,0,2,2024-25,1.2,1.1,1.5,0.4,0.4,0.4,0.2,0.8,5.0,2.0,1.0,1.2,1.7,1.2,0.3,0.2,0.6,0.4,0.6,5.0,1.0,1.0
1.6,1.2,2.0,0.6,0.0,0.646110632135477,79.90063559576589,2,1.0,1.8,0.6,0.2,0.0,0.5,100.0,0,W,2.0,1.0,0,6,1,L,2.0,3.0,1,5,-1,9,70,-2,top_half,3,23,4,-15,relegation,0,0,1.5,1.5,0.6000000000000001,0.6000000000000001,1.4,-20.09936440423411,1,14,66,13,0.6,-0.1,13,1,1,2024-25,1.6,1.5,1.6,0.4,0.2,0.8,0.6,0.4,7.0,1.8,1.8,0.9,2.2,0.4,0.1,0.2,0.4,0.4,0.6,5.0,0.0,0.6
1.8,1.8,1.4,0.4,0.25,0.37833392500911667,100.0,0,1.2,2.2,0.8,0.2,-0.75,0.47722557505166113,100.0,0,D,0.0,0.0,0,7,0,L,1.0,2.0,1,7,-1,15,56,-9,bottom_half,1,21,10,-8,relegation,0,0,1.5,1.5,0.6000000000000001,0.40000000000000013,0.5999999999999999,0.0,0,6,46,-1,0.3,0.0,13,4,1,2024-25,2.0,1.9,1.4,0.4,0.2,0.8,0.4,0.6,5.0,2.6,3.2,1.3,2.0,0.9,0.2,0.0,0.8,0.2,0.8,5.0,1.0,1.6
1.0,1.4,1.0,0.2,0.25,0.5,100.0,0,1.0,1.2,1.2,0.4,0.0,0.4494897427831781,100.0,0,D,2.0,2.0,0,7,0,L,0.0,2.0,1,4,-1,15,57,-8,bottom_half,1,7,78,23,top_half,3,2,2.0,0.0,0.0,-0.19999999999999996,-0.19999999999999996,0.0,3,-8,-21,-31,0.3,0.7,13,1,1,2024-25,0.9,1.3,0.8,0.1,0.2,0.4,0.4,0.6,9.0,1.0,0.6,1.1,1.2,1.4,0.4,0.2,0.4,0.2,0.8,5.0,1.4,1.4
1.6,1.4,1.8,0.6,-0.75,0.42705098312484224,100.0,0,1.4,1.8,1.0,0.2,0.25,0.4672514169971265,100.0,0,L,0.0,3.0,0,7,-1,D,1.0,1.0,1,5,0,16,55,-16,bottom_half,1,22,9,-10,relegation,0,0,1.5,1.5,0.20000000000000018,0.40000000000000013,0.8,0.0,2,6,46,-6,0.25,-0.05,13,1,0,2024-25,1.3,1.2,1.5,0.4,0.4,0.4,0.4,0.6,5.0,1.4,1.2,1.2,1.7,0.9,0.1,0.0,0.8,0.4,0.6,5.0,1.0,1.4
2.2,1.4,1.6,0.4,0.75,0.47722557505166113,100.0,0,1.6,1.4,1.4,0.4,-0.75,0.646110632135477,86.58238773648536,2,W,4.0,1.0,0,7,1,L,1.0,2.0,1,7,-1,17,55,-23,bottom_half,1,12,63,-14,mid_table,2,2,0.0,2.0,0.6000000000000001,0.0,0.20000000000000018,13.417612263514641,0,-5,-8,-9,0.2,0.45,13,2,4,2024-25,1.8,2.0,0.9,0.2,0.2,0.8,0.8,0.2,5.0,0.8,1.4,1.4,1.5,1.3,0.4,0.2,0.8,0.6,0.4,5.0,0.8,1.2
1.0,1.6,1.4,0.4,0.75,0.5,100.0,0,1.2,1.2,1.0,0.2,0.75,0.4340578300578996,59.279903926766806,3,W,2.0,0.0,0,4,1,W,3.0,0.0,1,7,1,10,67,-18,top_half,3,3,111,71,top_4,4,2,0.0,2.0,-0.19999999999999996,-0.40000000000000013,0.3999999999999999,40.720096073233194,-3,-7,-44,-89,0.55,0.9,13,2,5,2024-25,1.2,1.7,1.2,0.3,0.4,0.4,0.4,0.6,5.0,1.4,1.4,1.7,1.2,1.6,0.4,0.2,0.4,0.4,0.6,6.0,1.0,0.8
2.6,1.0,1.8,0.6,0.0,0.33905673891492605,100.0,0,1.4,1.8,1.4,0.4,0.0,0.646110632135477,100.0,0,W,4.0,0.0,0,7,1,L,1.0,4.0,1,7,-1,5,85,27,top_half,3,12,65,-6,mid_table,2,2,2.0,0.0,1.2000000000000002,0.8,0.40000000000000013,0.0,0,7,20,33,0.8,0.45,13,1,1,2024-25,2.2,1.2,1.5,0.5,0.2,0.6,0.6,0.4,5.0,1.8,2.4,1.5,1.5,1.5,0.4,0.2,0.8,0.4,0.6,5.0,1.6,1.4
1.6,1.0,1.6,0.4,-0.5,0.5278640450004206,72.93818660613744,2,0.6,0.4,1.2,0.2,-0.5,0.5278640450004206,100.0,0,D,1.0,1.0,0,6,0,D,0.0,0.0,1,7,0,8,76,-1,top_half,3,14,59,-18,mid_table,2,2,2.0,3.0,1.0,-0.6,0.40000000000000013,-27.061813393862565,-1,6,17,17,0.65,0.35,13,4,0,2024-25,1.1,1.1,1.3,0.3,0.2,0.8,0.4,0.6,7.0,1.4,1.2,1.0,1.0,1.1,0.2,0.6,0.2,0.2,0.8,5.0,1.0,1.0
1.4,1.2,1.6,0.4,0.75,0.646110632135477,100.0,0,1.4,2.0,1.0,0.2,-0.5,0.4672514169971265,100.0,0,W,2.0,1.0,0,8,1,D,2.0,2.0,1,7,0,6,85,23,top_half,3,4,87,15,top_4,4,2,0.0,2.0,0.0,0.8,0.6000000000000001,0.0,1,-2,-2,8,0.75,0.85,13,3,0,2024-25,1.7,1.0,1.9,0.5,0.0,1.0,0.4,0.6,6.0,1.8,1.8,1.7,1.6,1.6,0.4,0.0,0.8,0.4,0.6,4.0,1.4,1.6
2.2,1.2,2.6,0.8,0.0,0.6909830056250527,100.0,0,1.0,1.8,1.2,0.4,-0.75,0.585786437626905,100.0,0,W,3.0,2.0,0,7,1,L,0.0,4.0,1,7,-1,3,113,61,top_4,4,2,114,67,top_4,4,2,1.0,1.0,1.2000000000000002,0.6000000000000001,1.4000000000000001,0.0,0,-1,-1,-6,0.9,0.95,13,2,0,2024-25,2.0,0.8,2.5,0.8,0.2,0.8,1.0,0.0,5.0,2.4,1.8,1.6,1.6,1.7,0.5,0.2,0.6,0.2,0.8,5.0,1.4,1.6
1.4,1.6,1.0,0.2,0.0,0.4672514169971265,100.0,0,1.2,1.4,1.2,0.2,-0.5,0.5444665782197482,100.0,0,L,0.0,1.0,0,3,-1,D,1.0,1.0,1,3,0,22,9,-11,relegation,0,15,58,-8,bottom_half,1,0,1.5,1.5,0.19999999999999996,-0.20000000000000018,-0.19999999999999996,0.0,0,-7,-49,-3,-0.05,0.3,14,0,1,2024-25,1.1,1.7,0.8,0.1,0.0,0.8,0.4,0.6,5.0,0.8,1.0,0.9,1.3,0.8,0.1,0.2,0.6,0.4,0.6,9.0,0.6,1.2
0.8,2.6,0.2,0.0,0.0,0.6909830056250527,100.0,0,1.2,1.8,1.4,0.4,-0.75,0.4772255750516611,100.0,0,L,1.0,4.0,0,3,-1,L,2.0,5.0,1,3,-1,21,10,-11,relegation,0,10,67,-21,top_half,3,0,1.5,1.5,-0.3999999999999999,-0.8,-1.2,0.0,0,-11,-57,10,0.0,0.55,14,3,1,2024-25,1.3,2.2,0.9,0.2,0.0,0.8,0.0,1.0,5.0,0.8,1.0,1.3,1.9,1.2,0.3,0.4,0.4,0.6,0.4,5.0,1.0,1.0
0.2,1.2,0.6,0.0,-0.25,0.6909830056250525,100.0,0,2.4,1.8,1.6,0.4,-0.25,0.5278640450004206,100.0,0,L,0.0,4.0,0,3,-1,L,2.0,4.0,1,4,-1,15,59,-22,bottom_half,1,17,55,-25,bottom_half,1,2,0.0,0.0,-2.1999999999999997,0.6000000000000001,-1.0,0.0,-1,2,4,3,0.3,0.2,14,4,0,2024-25,0.8,1.1,1.1,0.2,0.4,0.2,0.0,1.0,5.0,1.2,1.0,1.9,2.3,0.8,0.2,0.2,0.8,1.0,0.0,5.0,1.0,2.2
0.6,2.0,0.6,0.2,-0.75,0.6461106321354769,100.0,0,1.6,1.4,1.8,0.6,0.0,0.42705098312484224,100.0,0,L,0.0,2.0,0,3,-1,W,1.0,0.0,1,4,1,3,114,65,top_4,4,16,58,-15,bottom_half,1,2,2.0,2.0,-1.0,-0.6000000000000001,-1.2000000000000002,0.0,-1,13,56,80,0.9,0.25,14,3,0,2024-25,1.3,1.7,1.4,0.4,0.2,0.4,0.0,1.0,5.0,2.0,1.6,1.3,1.1,1.7,0.5,0.4,0.4,0.4,0.6,5.0,1.6,1.4
1.2,1.2,1.4,0.4,0.25,0.47722557505166113,100.0,0,2.2,1.0,2.6,0.8,0.5,0.6909830056250527,100.0,0,D,1.0,1.0,0,4,0,W,2.0,0.0,1,3,1,7,79,23,top_half,3,2,116,63,top_4,4,2,1.0,2.0,-1.0000000000000002,-0.19999999999999996,-1.2000000000000002,0.0,1,-5,-37,-40,0.7,0.95,14,3,3,2024-25,1.0,1.2,1.2,0.3,0.2,0.6,0.2,0.8,5.0,1.4,0.8,1.9,0.8,2.5,0.8,0.4,0.6,1.0,0.0,5.0,2.6,2.2
0.8,1.4,0.8,0.2,0.25,0.5444665782197482,100.0,0,1.8,0.8,2.2,0.6,0.0,0.5444665782197482,100.0,0,D,1.0,1.0,0,4,0,W,3.0,0.0,1,3,1,23,5,-15,relegation,0,4,88,26,top_4,4,0,1.5,1.5,-1.0,-0.5999999999999999,-1.4000000000000001,0.0,1,-19,-83,-41,-0.1,0.85,14,1,5,2024-25,0.9,2.0,0.5,0.1,0.2,0.4,0.2,0.8,5.0,0.8,1.2,1.9,0.9,2.1,0.6,0.2,0.8,0.6,0.4,6.0,2.0,1.6
2.2,1.2,1.6,0.4,0.5,0.34205126154338317,59.279903926766806,3,2.0,0.8,1.6,0.4,0.75,0.4142135623730951,72.93818660613744,2,W,5.0,2.0,0,4,1,W,4.0,0.0,1,3,1,3,114,74,top_4,4,8,79,3,top_half,3,2,3.0,1.0,0.20000000000000018,-0.3999999999999999,0.0,-13.658282679370629,1,5,35,71,0.9,0.65,14,2,0,2024-25,2.1,1.3,1.8,0.5,0.2,0.6,0.6,0.4,6.0,2.2,2.6,1.5,0.8,1.6,0.4,0.4,0.6,0.4,0.6,7.0,1.2,1.0
0.8,2.4,0.4,0.0,-0.25,0.5444665782197482,100.0,0,2.4,1.6,2.0,0.6,0.0,0.3550392228080413,100.0,0,L,0.0,3.0,0,3,-1,W,4.0,1.0,1,4,1,5,87,12,top_half,3,15,59,-6,bottom_half,1,2,3.0,2.0,-1.5999999999999999,-0.7999999999999998,-1.6,0.0,-1,10,28,18,0.8,0.3,14,3,1,2024-25,1.5,1.8,1.3,0.3,0.0,0.6,0.2,0.8,4.0,1.8,1.8,2.1,1.9,1.4,0.4,0.2,0.8,0.6,0.4,5.0,0.2,0.8
1.4,1.4,1.6,0.4,0.0,0.646110632135477,100.0,0,1.6,1.4,1.6,0.4,0.0,0.646110632135477,79.90063559576589,2,D,1.0,1.0,0,4,0,D,1.0,1.0,1,5,0,11,66,-6,mid_table,2,9,71,-2,top_half,3,2,3.0,1.0,-0.20000000000000018,0.0,0.0,20.09936440423411,-1,-2,-5,-4,0.5,0.6,14,3,1,2024-25,1.5,1.5,1.5,0.4,0.2,0.8,0.4,0.6,5.0,1.4,1.6,1.6,1.5,1.6,0.4,0.0,1.0,0.6,0.4,7.0,1.4,1.4
2.0,1.8,1.4,0.4,0.5,0.4494897427831781,86.58238773648536,2,2.0,1.0,1.4,0.4,0.25,0.3483314773547883,100.0,0,W,4.0,2.0,0,5,1,D,1.0,1.0,1,4,0,12,66,-12,mid_table,2,6,86,27,top_half,3,2,0.0,1.0,0.0,-0.8,0.0,-13.417612263514641,1,-6,-20,-39,0.45,0.75,14,1,0,2024-25,1.5,1.5,1.3,0.4,0.0,1.0,0.6,0.4,5.0,1.8,1.6,2.2,1.1,1.6,0.5,0.2,0.6,0.4,0.6,5.0,1.2,2.0
1.8,1.6,1.4,0.4,0.0,0.37833392500911667,100.0,0,1.6,1.4,1.6,0.4,-0.5,0.42705098312484224,100.0,0,L,1.0,3.0,0,2,-1,D,3.0,3.0,1,2,0,15,59,-8,bottom_half,1,7,80,23,top_half,3,2,2.0,0.0,0.19999999999999996,-0.20000000000000018,-0.20000000000000018,0.0,0,-8,-21,-31,0.3,0.7,15,4,2,2024-25,2.1,2.0,1.4,0.4,0.2,0.8,0.4,0.6,5.0,2.6,3.4,1.1,1.4,1.0,0.2,0.2,0.6,0.4,0.6,5.0,1.0,1.2
1.2,1.4,1.2,0.2,0.5,0.5444665782197482,100.0,0,1.0,2.0,0.6,0.2,0.75,0.4494897427831781,100.0,0,W,1.0,0.0,0,3,1,W,3.0,0.0,1,2,1,15,61,-7,bottom_half,1,2,117,68,top_4,4,2,2.0,2.0,0.19999999999999996,0.6000000000000001,0.6,0.0,1,-13,-56,-75,0.3,0.95,15,2,2,2024-25,0.8,1.1,1.0,0.2,0.2,0.6,0.4,0.6,9.0,1.0,0.4,1.4,1.6,1.4,0.4,0.2,0.4,0.2,0.8,5.0,0.8,1.0
1.2,2.4,0.8,0.2,0.75,0.4340578300578996,100.0,0,1.0,2.2,0.8,0.2,-0.75,0.585786437626905,100.0,0,W,3.0,1.0,1,2,1,L,1.0,5.0,1,2,-1,5,90,14,top_half,3,23,5,-19,relegation,0,0,1.5,1.5,0.19999999999999996,-0.19999999999999973,0.0,0.0,0,18,85,33,0.8,-0.1,15,1,0,2024-25,1.5,1.7,1.3,0.3,0.0,0.6,0.4,0.6,4.0,1.8,1.8,1.0,2.2,0.5,0.1,0.2,0.6,0.2,0.8,5.0,0.2,0.6
1.8,0.8,1.6,0.4,-0.25,0.37833392500911667,72.93818660613744,2,1.0,1.8,1.2,0.4,-0.75,0.4494897427831781,100.0,0,L,0.0,2.0,0,2,-1,L,0.0,3.0,0,2,-1,8,79,1,top_half,3,16,58,-18,bottom_half,1,2,3.0,1.0,0.8,1.0,0.40000000000000013,-27.061813393862565,0,8,21,19,0.65,0.25,15,2,3,2024-25,1.2,1.0,1.3,0.3,0.4,0.4,0.4,0.6,7.0,2.0,2.0,1.2,1.4,1.4,0.4,0.4,0.2,0.2,0.8,5.0,1.0,1.2
1.8,1.4,2.0,0.6,0.0,0.5444665782197482,100.0,0,2.2,0.8,2.0,0.6,0.75,0.34205126154338317,59.279903926766806,3,W,3.0,1.0,1,2,1,W,2.0,0.0,1,3,1,10,69,-4,top_half,3,2,117,76,top_4,4,2,2.0,2.0,-0.40000000000000013,-0.5999999999999999,0.0,40.720096073233194,-1,-8,-48,-80,0.55,0.95,15,1,1,2024-25,1.7,1.5,1.7,0.5,0.2,0.8,0.6,0.4,5.0,1.8,2.0,2.2,1.3,1.8,0.5,0.4,0.4,0.6,0.4,6.0,1.0,1.6
0.8,1.0,1.0,0.2,-0.25,0.5444665782197482,100.0,0,2.0,1.6,1.8,0.6,0.0,0.4494897427831781,86.58238773648536,2,L,0.0,1.0,1,4,-1,W,1.0,0.0,1,2,1,22,9,-12,relegation,0,11,69,-11,mid_table,2,0,1.5,1.5,-1.2,0.6000000000000001,-0.8,13.417612263514641,2,-11,-60,-1,-0.05,0.5,15,1,2,2024-25,1.1,1.8,0.7,0.1,0.0,0.6,0.2,0.8,5.0,0.6,0.8,1.6,1.4,1.6,0.5,0.2,0.8,0.6,0.4,5.0,0.8,1.4
1.2,2.2,0.8,0.2,0.5,0.4772255750516611,100.0,0,1.4,1.6,1.4,0.4,0.0,0.646110632135477,79.90063559576589,2,W,3.0,1.0,1,4,1,L,1.0,3.0,0,2,-1,21,13,-9,relegation,0,10,71,-4,top_half,3,0,1.5,1.5,-0.19999999999999996,-0.6000000000000001,-0.5999999999999999,20.09936440423411,2,-11,-58,-5,0.0,0.55,15,2,2,2024-25,1.4,2.1,1.1,0.3,0.0,0.8,0.2,0.8,5.0,1.4,1.4,1.7,1.8,1.5,0.4,0.0,1.0,0.4,0.6,7.0,1.2,1.4
2.0,1.0,1.4,0.4,-0.75,0.3483314773547883,100.0,0,2.4,0.8,2.2,0.6,0.5,0.3740666961489728,100.0,0,L,0.0,1.0,0,2,-1,W,5.0,1.0,0,3,1,6,86,26,top_half,3,5,91,30,top_half,3,2,1.0,0.0,-0.3999999999999999,-0.19999999999999996,-0.8000000000000003,0.0,-1,-1,-5,-4,0.75,0.8,15,3,4,2024-25,2.2,1.1,1.6,0.5,0.2,0.6,0.4,0.6,5.0,2.0,2.6,2.3,1.0,2.1,0.6,0.2,0.8,0.6,0.4,6.0,2.0,2.4
1.0,2.2,0.8,0.2,0.0,0.5,100.0,0,2.0,2.2,1.4,0.4,-0.25,0.4142135623730951,100.0,0,L,1.0,3.0,0,5,-1,L,0.0,4.0,0,5,-1,12,67,-23,mid_table,2,17,55,-29,bottom_half,1,2,3.0,2.0,-1.0,0.0,-0.5999999999999999,0.0,0,5,12,6,0.45,0.2,15,2,1,2024-25,1.3,2.1,1.1,0.3,0.4,0.4,0.4,0.6,5.0,1.4,1.6,1.8,2.5,0.8,0.2,0.2,0.6,0.8,0.2,5.0,0.8,2.0
2.4,0.8,2.2,0.6,0.0,0.3740666961489728,59.279903926766806,3,0.8,1.0,1.0,0.2,0.75,0.3585701736362871,100.0,0,D,1.0,1.0,0,6,0,W,4.0,0.0,1,9,1,1,118,76,top_4,4,15,62,-18,bottom_half,1,2,2.0,1.0,1.5999999999999999,0.19999999999999996,1.2000000000000002,-40.720096073233194,-3,14,56,94,1.0,0.3,16,0,0,2024-25,2.1,1.2,1.8,0.5,0.4,0.6,0.6,0.4,6.0,2.6,2.8,1.0,0.8,1.4,0.3,0.6,0.0,0.2,0.8,5.0,1.0,0.6
2.4,1.2,2.6,0.8,-0.5,0.646110632135477,100.0,0,1.6,1.4,1.6,0.4,-0.5,0.5278640450004206,100.0,0,D,3.0,3.0,0,9,0,D,1.0,1.0,1,6,0,3,117,63,top_4,4,11,70,-4,mid_table,2,2,4.0,3.0,0.7999999999999998,0.19999999999999996,1.0,0.0,3,8,47,67,0.9,0.5,16,2,2,2024-25,2.2,1.0,2.6,0.8,0.4,0.6,1.0,0.0,5.0,3.0,2.2,1.5,1.5,1.5,0.4,0.2,0.8,0.4,0.6,5.0,1.6,1.4
1.8,2.2,1.0,0.2,-0.75,0.4340578300578996,100.0,0,1.4,2.4,0.8,0.2,0.25,0.4672514169971265,100.0,0,L,2.0,4.0,0,7,-1,D,2.0,2.0,1,6,0,7,80,21,top_half,3,21,14,-9,relegation,0,0,1.5,1.5,0.40000000000000013,0.19999999999999973,0.19999999999999996,0.0,1,14,66,30,0.7,0.0,16,4,0,2024-25,1.2,1.5,1.0,0.2,0.0,0.8,0.6,0.4,5.0,1.0,1.0,1.5,2.2,1.1,0.3,0.0,0.8,0.4,0.6,5.0,0.8,1.4
